ID,Data,Time
Pump_percentage,64.9,84542.004
flow,0.1476,84543.002
Pump_percentage,64.9,84543.004
flow,0.1458,84544.006
Pump_percentage,64.9,84544.007
flow,0.1458,84545.007
Pump_percentage,64.9,84545.008
flow,0.1428,84546.011
Pump_percentage,64.9,84546.012
flow,0.1428,84547.023
Pump_percentage,65.0,84547.024
flow,0.1416,84548.027
Pump_percentage,65.0,84548.028
flow,0.141,84549.03
Pump_percentage,65.0,84549.032
flow,0.1428,84550.047
Pump_percentage,65.0,84550.049
flow,0.1458,84551.059
Pump_percentage,65.0,84551.061
flow,0.1488,84552.062
Pump_percentage,65.0,84552.064
flow,0.1518,84553.071
Pump_percentage,65.0,84553.073
flow,0.156,84554.075
Pump_percentage,65.0,84554.077
flow,0.1548,84555.083
Pump_percentage,64.9,84555.084
flow,0.156,84556.084
Pump_percentage,64.9,84556.085
flow,0.1608,84557.087
Pump_percentage,64.8,84557.089
flow,0.165,84558.091
Pump_percentage,64.8,84558.092
flow,0.1686,84559.094
Pump_percentage,64.7,84559.097
flow,0.171,84560.098
Pump_percentage,64.6,84560.1
flow,0.1698,84561.103
Pump_percentage,64.5,84561.104
flow,0.1686,84562.102
Pump_percentage,64.5,84562.104
flow,0.168,84563.107
Pump_percentage,64.4,84563.108
flow,0.1668,84564.111
Pump_percentage,64.3,84564.113
flow,0.1608,84565.111
Pump_percentage,64.3,84565.112
flow,0.1548,84566.119
Pump_percentage,64.3,84566.121
flow,0.1548,84567.119
Pump_percentage,64.3,84567.12
flow,0.1548,84568.131
Pump_percentage,64.3,84568.133
flow,0.153,84569.147
Pump_percentage,64.3,84569.149
flow,0.153,84570.151
Pump_percentage,64.2,84570.152
flow,0.1518,84571.155
Pump_percentage,64.2,84571.156
flow,0.15,84572.163
Pump_percentage,64.2,84572.164
flow,0.15,84573.163
Pump_percentage,64.2,84573.164
flow,0.153,84574.179
Pump_percentage,64.2,84574.181
flow,0.1566,84575.179
Pump_percentage,64.2,84575.18
flow,0.1608,84576.187
Pump_percentage,64.1,84576.187
flow,0.162,84577.186
Pump_percentage,64.0,84577.189
flow,0.159,84578.195
Pump_percentage,64.0,84578.197
flow,0.1518,84579.207
Pump_percentage,64.0,84579.209
flow,0.1416,84580.223
Pump_percentage,64.1,84580.225
flow,0.1296,84581.236
Pump_percentage,64.2,84581.237
flow,0.12,84582.234
Pump_percentage,64.3,84582.236
flow,0.111,84583.247
Pump_percentage,64.5,84583.248
flow,0.1056,84584.263
Pump_percentage,64.7,84584.264
flow,0.1038,84585.269
Pump_percentage,64.8,84585.271
flow,0.108,84586.268
Pump_percentage,64.9,84586.27
flow,0.1176,84587.276
Pump_percentage,65.0,84587.278
flow,0.132,84588.275
Pump_percentage,65.0,84588.277
flow,0.1476,84589.279
Pump_percentage,65.0,84589.281
flow,0.159,84590.283
Pump_percentage,64.9,84590.285
flow,0.1638,84591.283
Pump_percentage,64.8,84591.285
flow,0.168,84592.291
Pump_percentage,64.8,84592.292
flow,0.1698,84593.307
Pump_percentage,64.7,84593.308
flow,0.1638,84594.311
Pump_percentage,64.6,84594.313
flow,0.1578,84595.311
Pump_percentage,64.6,84595.313
flow,0.1518,84596.319
Pump_percentage,64.6,84596.321
flow,0.1458,84597.328
Pump_percentage,64.7,84597.33
flow,0.1398,84598.331
Pump_percentage,64.7,84598.332
flow,0.1338,84599.336
Pump_percentage,64.8,84599.338
flow,0.1308,84600.343
Pump_percentage,64.8,84600.345
flow,0.1296,84601.351
Pump_percentage,64.9,84601.353
flow,0.132,84602.363
Pump_percentage,65.0,84602.365
flow,0.135,84603.367
Pump_percentage,65.0,84603.368
flow,0.1398,84604.375
Pump_percentage,65.0,84604.376
flow,0.147,84605.379
Pump_percentage,65.0,84605.381
flow,0.153,84606.387
Pump_percentage,65.0,84606.389
flow,0.1566,84607.395
Pump_percentage,64.9,84607.397
flow,0.1566,84608.399
Pump_percentage,64.9,84608.401
flow,0.1566,84609.407
Pump_percentage,64.9,84609.409
flow,0.1536,84610.423
Pump_percentage,64.9,84610.425
flow,0.1488,84611.423
Pump_percentage,64.9,84611.424
flow,0.1458,84612.427
Pump_percentage,64.9,84612.428
flow,0.1446,84613.431
Pump_percentage,64.9,84613.433
flow,0.144,84614.431
Pump_percentage,64.9,84614.433
flow,0.144,84615.439
Pump_percentage,64.9,84615.44
flow,0.1446,84616.443
Pump_percentage,64.9,84616.445
flow,0.144,84617.447
Pump_percentage,65.0,84617.448
flow,0.141,84618.463
Pump_percentage,65.0,84618.465
flow,0.1368,84619.476
Pump_percentage,65.1,84619.478
flow,0.1338,84620.491
Pump_percentage,65.1,84620.492
flow,0.1326,84621.503
Pump_percentage,65.2,84621.505
flow,0.1338,84622.515
Pump_percentage,65.2,84622.517
flow,0.138,84623.52
Pump_percentage,65.2,84623.521
flow,0.1428,84624.523
Pump_percentage,65.2,84624.524
flow,0.1458,84625.523
Pump_percentage,65.2,84625.525
flow,0.147,84626.531
Pump_percentage,65.2,84626.533
flow,0.1476,84627.54
Pump_percentage,65.2,84627.541
flow,0.1488,84628.539
Pump_percentage,65.2,84628.54
flow,0.1488,84629.547
Pump_percentage,65.2,84629.549
flow,0.147,84630.546
Pump_percentage,65.2,84630.549
flow,0.1488,84631.551
Pump_percentage,65.2,84631.553
flow,0.147,84632.555
Pump_percentage,65.3,84632.557
flow,0.1446,84633.556
Pump_percentage,65.3,84633.558
flow,0.1446,84634.563
Pump_percentage,65.3,84634.565
flow,0.144,84635.579
Pump_percentage,65.3,84635.581
flow,0.144,84636.584
Pump_percentage,65.3,84636.585
flow,0.147,84637.596
Pump_percentage,65.3,84637.597
flow,0.1518,84638.604
Pump_percentage,65.3,84638.606
flow,0.159,84639.603
Pump_percentage,65.2,84639.605
flow,0.1608,84640.608
Pump_percentage,65.2,84640.609
flow,0.1608,84641.619
Pump_percentage,65.1,84641.621
flow,0.1596,84642.624
Pump_percentage,65.1,84642.625
flow,0.1596,84643.627
Pump_percentage,65.1,84643.629
flow,0.1596,84644.639
Pump_percentage,65.0,84644.641
flow,0.1578,84645.651
Pump_percentage,65.0,84645.652
flow,0.156,84646.652
Pump_percentage,65.0,84646.653
flow,0.153,84647.656
Pump_percentage,65.0,84647.657
flow,0.15,84648.66
Pump_percentage,65.0,84648.661
flow,0.1458,84649.663
Pump_percentage,65.0,84649.664
flow,0.144,84650.675
Pump_percentage,65.0,84650.677
flow,0.1428,84651.683
Pump_percentage,65.0,84651.685
flow,0.144,84652.688
Pump_percentage,65.0,84652.689
flow,0.144,84653.691
Pump_percentage,65.1,84653.693
flow,0.1446,84654.695
Pump_percentage,65.1,84654.697
flow,0.1488,84655.703
Pump_percentage,65.1,84655.705
flow,0.1518,84656.704
Pump_percentage,65.0,84656.705
flow,0.153,84657.707
Pump_percentage,65.0,84657.709
flow,0.1536,84658.715
Pump_percentage,65.0,84658.717
flow,0.1536,84659.719
Pump_percentage,65.0,84659.721
flow,0.1548,84660.731
Pump_percentage,64.9,84660.733
flow,0.153,84661.743
Pump_percentage,64.9,84661.744
flow,0.1488,84662.76
Pump_percentage,64.9,84662.761
flow,0.1428,84663.763
Pump_percentage,65.0,84663.765
flow,0.138,84664.763
Pump_percentage,65.0,84664.765
flow,0.1338,84665.768
Pump_percentage,65.1,84665.769
flow,0.135,84666.78
Pump_percentage,65.1,84666.781
flow,0.1386,84667.779
Pump_percentage,65.2,84667.78
flow,0.1458,84668.788
Pump_percentage,65.2,84668.789
flow,0.15,84669.791
Pump_percentage,65.1,84669.793
flow,0.1518,84670.803
Pump_percentage,65.1,84670.805
flow,0.1518,84671.811
Pump_percentage,65.1,84671.813
flow,0.1518,84672.825
Pump_percentage,65.1,84672.826
flow,0.1518,84673.823
Pump_percentage,65.1,84673.825
flow,0.15,84674.831
Pump_percentage,65.1,84674.833
flow,0.147,84675.836
Pump_percentage,65.1,84675.837
flow,0.1446,84676.852
Pump_percentage,65.1,84676.853
flow,0.144,84677.863
Pump_percentage,65.1,84677.865
flow,0.1416,84678.868
Pump_percentage,65.2,84678.869
flow,0.138,84679.876
Pump_percentage,65.2,84679.877
flow,0.1326,84680.884
Pump_percentage,65.3,84680.886
flow,0.1308,84681.883
Pump_percentage,65.3,84681.885
flow,0.1308,84682.892
Pump_percentage,65.4,84682.893
flow,0.1338,84683.895
Pump_percentage,65.4,84683.897
flow,0.1368,84684.901
Pump_percentage,65.5,84684.903
flow,0.1398,84685.904
Pump_percentage,65.5,84685.906
flow,0.1446,84686.917
Pump_percentage,65.5,84686.918
flow,0.15,84687.92
Pump_percentage,65.5,84687.922
flow,0.153,84688.924
Pump_percentage,65.4,84688.926
flow,0.1566,84689.931
Pump_percentage,65.4,84689.933
flow,0.1578,84690.935
Pump_percentage,65.4,84690.937
flow,0.1596,84691.948
Pump_percentage,65.3,84691.949
flow,0.1578,84692.956
Pump_percentage,65.3,84692.957
flow,0.156,84693.964
Pump_percentage,65.3,84693.965
flow,0.1536,84694.968
Pump_percentage,65.3,84694.969
flow,0.1488,84695.98
Pump_percentage,65.3,84695.982
flow,0.1428,84696.988
Pump_percentage,65.3,84696.989
flow,0.138,84697.992
Pump_percentage,65.4,84697.994
flow,0.1368,84698.996
Pump_percentage,65.4,84698.997
flow,0.138,84700.007
Pump_percentage,65.4,84700.009
flow,0.1428,84701.007
Pump_percentage,65.4,84701.009
flow,0.1476,84702.012
Pump_percentage,65.4,84702.013
flow,0.153,84703.016
Pump_percentage,65.4,84703.017
flow,0.1608,84704.032
Pump_percentage,65.3,84704.033
flow,0.165,84705.043
Pump_percentage,65.3,84705.045
flow,0.1668,84706.044
Pump_percentage,65.2,84706.045
flow,0.1656,84707.06
Pump_percentage,65.1,84707.062
flow,0.1626,84708.076
Pump_percentage,65.1,84708.077
flow,0.1596,84709.088
Pump_percentage,65.1,84709.089
flow,0.1536,84710.096
Pump_percentage,65.1,84710.097
flow,0.15,84711.096
Pump_percentage,65.1,84711.097
flow,0.1476,84712.095
Pump_percentage,65.1,84712.096
flow,0.1428,84713.111
Pump_percentage,65.1,84713.113
flow,0.141,84714.127
Pump_percentage,65.1,84714.129
flow,0.1386,84715.128
Pump_percentage,65.2,84715.129
flow,0.1398,84716.131
Pump_percentage,65.2,84716.133
flow,0.1428,84717.135
Pump_percentage,65.2,84717.137
flow,0.1446,84718.148
Pump_percentage,65.2,84718.149
flow,0.1428,84719.151
Pump_percentage,65.3,84719.153
flow,0.1428,84720.159
Pump_percentage,65.3,84720.161
flow,0.144,84721.164
Pump_percentage,65.3,84721.164
flow,0.147,84722.168
Pump_percentage,65.3,84722.17
flow,0.1476,84723.172
Pump_percentage,65.3,84723.173
flow,0.1488,84724.171
Pump_percentage,65.3,84724.173
flow,0.1506,84725.175
Pump_percentage,65.3,84725.176
flow,0.1518,84726.188
Pump_percentage,65.2,84726.189
flow,0.153,84727.188
Pump_percentage,65.2,84727.189
flow,0.153,84728.204
Pump_percentage,65.2,84728.205
flow,0.153,84729.22
Pump_percentage,65.2,84729.222
flow,0.15,84730.224
Pump_percentage,65.2,84730.225
flow,0.1446,84731.232
Pump_percentage,65.2,84731.234
flow,0.1416,84732.244
Pump_percentage,65.3,84732.246
flow,0.1386,84733.26
Pump_percentage,65.3,84733.261
flow,0.1368,84734.271
Pump_percentage,65.3,84734.273
flow,0.1398,84735.272
Pump_percentage,65.4,84735.274
flow,0.1458,84736.284
Pump_percentage,65.4,84736.285
flow,0.1518,84737.3
Pump_percentage,65.3,84737.302
flow,0.1626,84738.3
Pump_percentage,65.2,84738.302
flow,0.1746,84739.305
Pump_percentage,65.1,84739.306
flow,0.1848,84740.315
Pump_percentage,64.9,84740.317
flow,0.1908,84741.324
Pump_percentage,64.8,84741.326
flow,0.1938,84742.336
Pump_percentage,64.6,84742.338
flow,0.1896,84743.344
Pump_percentage,64.5,84743.346
flow,0.1848,84744.352
Pump_percentage,64.4,84744.354
flow,0.18,84745.364
Pump_percentage,64.3,84745.365
flow,0.168,84746.372
Pump_percentage,64.2,84746.374
flow,0.1548,84747.384
Pump_percentage,64.3,84747.385
flow,0.1416,84748.397
Pump_percentage,64.3,84748.398
flow,0.1308,84749.4
Pump_percentage,64.4,84749.402
flow,0.126,84750.413
Pump_percentage,64.5,84750.415
flow,0.1266,84751.428
Pump_percentage,64.6,84751.43
flow,0.1338,84752.445
Pump_percentage,64.6,84752.446
flow,0.1428,84753.448
Pump_percentage,64.6,84753.449
flow,0.153,84754.448
Pump_percentage,64.6,84754.449
flow,0.162,84755.448
Pump_percentage,64.5,84755.45
flow,0.168,84756.447
Pump_percentage,64.4,84756.448
flow,0.1686,84757.452
Pump_percentage,64.3,84757.453
flow,0.162,84758.455
Pump_percentage,64.3,84758.457
flow,0.1488,84759.459
Pump_percentage,64.3,84759.461
flow,0.135,84760.464
Pump_percentage,64.4,84760.466
flow,0.123,84761.472
Pump_percentage,64.6,84761.474
flow,0.114,84762.476
Pump_percentage,64.7,84762.478
flow,0.1038,84763.484
Pump_percentage,64.9,84763.486
flow,0.1038,84764.487
Pump_percentage,65.1,84764.489
flow,0.111,84765.489
Pump_percentage,65.2,84765.491
flow,0.1188,84766.504
Pump_percentage,65.2,84766.505
flow,0.1278,84767.504
Pump_percentage,65.3,84767.505
flow,0.1398,84768.516
Pump_percentage,65.3,84768.517
flow,0.1506,84769.52
Pump_percentage,65.2,84769.522
flow,0.1596,84770.526
Pump_percentage,65.2,84770.527
flow,0.1668,84771.524
Pump_percentage,65.1,84771.526
flow,0.1698,84772.528
Pump_percentage,65.0,84772.53
flow,0.1698,84773.54
Pump_percentage,64.9,84773.542
flow,0.1626,84774.548
Pump_percentage,64.9,84774.55
flow,0.1578,84775.553
Pump_percentage,64.9,84775.554
flow,0.1518,84776.568
Pump_percentage,64.9,84776.57
flow,0.1458,84777.568
Pump_percentage,64.9,84777.57
flow,0.1398,84778.572
Pump_percentage,64.9,84778.574
flow,0.138,84779.573
Pump_percentage,65.0,84779.574
flow,0.1386,84780.577
Pump_percentage,65.0,84780.579
flow,0.1386,84781.585
Pump_percentage,65.1,84781.586
flow,0.1398,84782.585
Pump_percentage,65.1,84782.586
flow,0.141,84783.589
Pump_percentage,65.1,84783.59
flow,0.141,84784.597
Pump_percentage,65.1,84784.598
flow,0.1428,84785.596
Pump_percentage,65.1,84785.598
flow,0.1458,84786.6
Pump_percentage,65.1,84786.602
flow,0.1488,84787.604
Pump_percentage,65.1,84787.606
flow,0.1488,84788.616
Pump_percentage,65.1,84788.618
flow,0.1488,84789.62
Pump_percentage,65.1,84789.622
flow,0.1446,84790.632
Pump_percentage,65.2,84790.634
flow,0.1428,84791.649
Pump_percentage,65.2,84791.65
flow,0.1416,84792.652
Pump_percentage,65.2,84792.653
flow,0.1428,84793.664
Pump_percentage,65.2,84793.666
flow,0.141,84794.68
Pump_percentage,65.3,84794.681
flow,0.1416,84795.693
Pump_percentage,65.3,84795.694
flow,0.1428,84796.709
Pump_percentage,65.3,84796.71
flow,0.1398,84797.72
Pump_percentage,65.3,84797.721
flow,0.1356,84798.725
Pump_percentage,65.4,84798.726
flow,0.135,84799.732
Pump_percentage,65.4,84799.733
flow,0.135,84800.74
Pump_percentage,65.5,84800.742
flow,0.1356,84801.74
Pump_percentage,65.5,84801.742
flow,0.1416,84802.753
Pump_percentage,65.5,84802.754
flow,0.1488,84803.756
Pump_percentage,65.5,84803.758
flow,0.1518,84804.761
Pump_percentage,65.5,84804.762
flow,0.1518,84805.777
Pump_percentage,65.5,84805.778
flow,0.1518,84806.793
Pump_percentage,65.5,84806.794
flow,0.1506,84807.793
Pump_percentage,65.5,84807.794
flow,0.1488,84808.8
Pump_percentage,65.5,84808.802
flow,0.1488,84809.804
Pump_percentage,65.5,84809.806
flow,0.1488,84810.804
Pump_percentage,65.5,84810.805
flow,0.1476,84811.82
Pump_percentage,65.5,84811.822
flow,0.1446,84812.824
Pump_percentage,65.5,84812.826
flow,0.1458,84813.837
Pump_percentage,65.5,84813.838
flow,0.147,84814.852
Pump_percentage,65.5,84814.854
flow,0.1476,84815.865
Pump_percentage,65.5,84815.866
flow,0.1476,84816.872
Pump_percentage,65.5,84816.873
flow,0.15,84817.876
Pump_percentage,65.5,84817.878
flow,0.1506,84818.885
Pump_percentage,65.5,84818.886
flow,0.1536,84819.888
Pump_percentage,65.4,84819.89
flow,0.156,84820.896
Pump_percentage,65.4,84820.898
flow,0.159,84821.901
Pump_percentage,65.4,84821.902
flow,0.1596,84822.904
Pump_percentage,65.3,84822.906
flow,0.1596,84823.917
Pump_percentage,65.3,84823.918
flow,0.1608,84824.928
Pump_percentage,65.2,84824.929
flow,0.159,84825.932
Pump_percentage,65.2,84825.934
flow,0.1566,84826.94
Pump_percentage,65.2,84826.942
flow,0.1536,84827.944
Pump_percentage,65.2,84827.946
flow,0.15,84828.952
Pump_percentage,65.2,84828.954
flow,0.147,84829.961
Pump_percentage,65.2,84829.962
flow,0.1446,84830.968
Pump_percentage,65.2,84830.97
flow,0.144,84831.972
Pump_percentage,65.2,84831.974
flow,0.1446,84832.976
Pump_percentage,65.2,84832.978
flow,0.1458,84833.984
Pump_percentage,65.2,84833.986
flow,0.1476,84834.985
Pump_percentage,65.2,84834.986
flow,0.1488,84835.989
Pump_percentage,65.2,84835.99
flow,0.1488,84837.005
Pump_percentage,65.2,84837.006
flow,0.1488,84838.004
Pump_percentage,65.2,84838.006
flow,0.15,84839.025
Pump_percentage,65.2,84839.026
flow,0.15,84840.029
Pump_percentage,65.2,84840.031
flow,0.1476,84841.036
Pump_percentage,65.2,84841.038
flow,0.1446,84842.044
Pump_percentage,65.2,84842.046
flow,0.1446,84843.049
Pump_percentage,65.3,84843.051
flow,0.144,84844.057
Pump_percentage,65.3,84844.058
flow,0.1428,84845.061
Pump_percentage,65.3,84845.062
flow,0.144,84846.066
Pump_percentage,65.3,84846.067
flow,0.1446,84847.081
Pump_percentage,65.3,84847.082
flow,0.1458,84848.084
Pump_percentage,65.3,84848.085
flow,0.147,84849.093
Pump_percentage,65.3,84849.094
flow,0.147,84850.1
Pump_percentage,65.3,84850.102
flow,0.1488,84851.108
Pump_percentage,65.3,84851.11
flow,0.1458,84852.112
Pump_percentage,65.3,84852.114
flow,0.144,84853.117
Pump_percentage,65.4,84853.118
flow,0.1446,84854.13
Pump_percentage,65.4,84854.132
flow,0.1458,84855.141
Pump_percentage,65.4,84855.142
flow,0.1446,84856.144
Pump_percentage,65.4,84856.146
flow,0.144,84857.161
Pump_percentage,65.4,84857.162
flow,0.147,84858.165
Pump_percentage,65.4,84858.166
flow,0.156,84859.177
Pump_percentage,65.4,84859.179
flow,0.171,84860.19
Pump_percentage,65.2,84860.191
flow,0.1818,84861.206
Pump_percentage,65.1,84861.207
flow,0.1896,84862.209
Pump_percentage,64.9,84862.21
flow,0.1908,84863.221
Pump_percentage,64.7,84863.222
flow,0.1896,84864.22
Pump_percentage,64.6,84864.223
flow,0.1866,84865.233
Pump_percentage,64.5,84865.234
flow,0.1818,84866.237
Pump_percentage,64.4,84866.238
flow,0.171,84867.241
Pump_percentage,64.3,84867.243
flow,0.159,84868.253
Pump_percentage,64.3,84868.254
flow,0.144,84869.261
Pump_percentage,64.4,84869.262
flow,0.1338,84870.277
Pump_percentage,64.5,84870.279
flow,0.129,84871.277
Pump_percentage,64.6,84871.279
flow,0.126,84872.292
Pump_percentage,64.7,84872.294
flow,0.126,84873.293
Pump_percentage,64.7,84873.294
flow,0.1338,84874.297
Pump_percentage,64.8,84874.299
flow,0.1476,84875.31
Pump_percentage,64.7,84875.312
flow,0.1608,84876.309
Pump_percentage,64.6,84876.311
flow,0.1668,84877.325
Pump_percentage,64.5,84877.326
flow,0.171,84878.338
Pump_percentage,64.5,84878.339
flow,0.171,84879.349
Pump_percentage,64.4,84879.351
flow,0.1668,84880.365
Pump_percentage,64.3,84880.366
flow,0.156,84881.364
Pump_percentage,64.3,84881.366
flow,0.1386,84882.384
Pump_percentage,64.4,84882.386
flow,0.1206,84883.384
Pump_percentage,64.6,84883.386
flow,0.105,84884.389
Pump_percentage,64.8,84884.39
flow,0.096,84885.386
Pump_percentage,65.0,84885.388
flow,0.0978,84886.397
Pump_percentage,65.2,84886.398
flow,0.1068,84887.404
Pump_percentage,65.3,84887.407
flow,0.1188,84888.413
Pump_percentage,65.3,84888.414
flow,0.132,84889.413
Pump_percentage,65.4,84889.415
flow,0.1416,84890.417
Pump_percentage,65.4,84890.418
flow,0.1548,84891.421
Pump_percentage,65.3,84891.422
flow,0.1608,84892.417
Pump_percentage,65.2,84892.418
flow,0.1638,84893.425
Pump_percentage,65.2,84893.427
flow,0.168,84894.429
Pump_percentage,65.1,84894.43
flow,0.1656,84895.445
Pump_percentage,65.0,84895.446
flow,0.1596,84896.445
Pump_percentage,65.0,84896.446
flow,0.1548,84897.457
Pump_percentage,65.0,84897.458
flow,0.15,84898.457
Pump_percentage,65.0,84898.459
flow,0.147,84899.462
Pump_percentage,65.0,84899.463
flow,0.144,84900.476
Pump_percentage,65.0,84900.478
flow,0.1398,84901.477
Pump_percentage,65.1,84901.478
flow,0.1386,84902.489
Pump_percentage,65.1,84902.489
flow,0.138,84903.509
Pump_percentage,65.2,84903.511
flow,0.1368,84904.521
Pump_percentage,65.2,84904.523
flow,0.138,84905.521
Pump_percentage,65.2,84905.523
flow,0.1386,84906.524
Pump_percentage,65.3,84906.526
flow,0.138,84907.521
Pump_percentage,65.3,84907.523
flow,0.1368,84908.541
Pump_percentage,65.4,84908.542
flow,0.1416,84909.537
Pump_percentage,65.4,84909.538
flow,0.1476,84910.557
Pump_percentage,65.3,84910.558
flow,0.1536,84911.573
Pump_percentage,65.3,84911.574
flow,0.159,84912.581
Pump_percentage,65.3,84912.583
flow,0.1566,84913.597
Pump_percentage,65.2,84913.599
flow,0.1548,84914.609
Pump_percentage,65.2,84914.611
flow,0.156,84915.625
Pump_percentage,65.2,84915.626
flow,0.1518,84916.637
Pump_percentage,65.2,84916.638
flow,0.1428,84917.649
Pump_percentage,65.2,84917.651
flow,0.1356,84918.661
Pump_percentage,65.3,84918.663
flow,0.1296,84919.681
Pump_percentage,65.4,84919.683
flow,0.1266,84920.685
Pump_percentage,65.5,84920.687
flow,0.126,84921.697
Pump_percentage,65.6,84921.699
flow,0.1248,84922.709
Pump_percentage,65.6,84922.711
flow,0.1278,84923.717
Pump_percentage,65.7,84923.718
flow,0.135,84924.733
Pump_percentage,65.7,84924.733
flow,0.141,84925.738
Pump_percentage,65.7,84925.739
flow,0.147,84926.762
Pump_percentage,65.7,84926.763
flow,0.153,84927.753
Pump_percentage,65.7,84927.753
flow,0.156,84928.761
Pump_percentage,65.6,84928.762
flow,0.1566,84929.77
Pump_percentage,65.6,84929.771
flow,0.1578,84930.781
Pump_percentage,65.6,84930.782
flow,0.159,84931.781
Pump_percentage,65.5,84931.782
flow,0.1596,84932.777
Pump_percentage,65.5,84932.777
flow,0.1608,84933.79
Pump_percentage,65.4,84933.791
flow,0.1596,84934.798
Pump_percentage,65.4,84934.799
ref,0.1731,84935.792
flow,0.1578,84935.801
Pump_percentage,65.5,84935.802
flow,0.156,84936.802
Pump_percentage,65.6,84936.803
flow,0.1536,84937.817
Pump_percentage,65.7,84937.819
flow,0.153,84938.829
Pump_percentage,65.8,84938.831
flow,0.1566,84939.841
Pump_percentage,65.8,84939.843
flow,0.1638,84940.849
Pump_percentage,65.8,84940.851
flow,0.171,84941.865
Pump_percentage,65.8,84941.867
flow,0.177,84942.862
Pump_percentage,65.8,84942.863
flow,0.1818,84943.881
Pump_percentage,65.7,84943.883
flow,0.186,84944.881
Pump_percentage,65.7,84944.883
flow,0.1878,84945.885
Pump_percentage,65.6,84945.887
flow,0.1866,84946.893
Pump_percentage,65.6,84946.895
flow,0.1848,84947.893
Pump_percentage,65.5,84947.894
flow,0.1806,84948.901
Pump_percentage,65.5,84948.903
flow,0.1776,84949.901
Pump_percentage,65.5,84949.902
flow,0.174,84950.917
Pump_percentage,65.5,84950.918
flow,0.1698,84951.921
Pump_percentage,65.5,84951.923
flow,0.1686,84952.933
Pump_percentage,65.6,84952.935
flow,0.1668,84953.929
Pump_percentage,65.6,84953.93
flow,0.1656,84954.937
Pump_percentage,65.6,84954.938
flow,0.165,84955.937
Pump_percentage,65.6,84955.939
flow,0.165,84956.934
Pump_percentage,65.7,84956.935
flow,0.1668,84957.941
Pump_percentage,65.7,84957.943
flow,0.1716,84958.945
Pump_percentage,65.7,84958.947
flow,0.177,84959.962
Pump_percentage,65.7,84959.963
flow,0.18,84960.961
Pump_percentage,65.6,84960.963
flow,0.1806,84961.965
Pump_percentage,65.6,84961.967
flow,0.18,84962.965
Pump_percentage,65.6,84962.967
flow,0.177,84963.974
Pump_percentage,65.6,84963.975
flow,0.1728,84964.989
Pump_percentage,65.6,84964.991
flow,0.171,84966.001
Pump_percentage,65.6,84966.003
flow,0.168,84967.011
Pump_percentage,65.6,84967.012
flow,0.1656,84968.033
Pump_percentage,65.7,84968.035
flow,0.165,84969.041
Pump_percentage,65.7,84969.043
flow,0.165,84970.049
Pump_percentage,65.7,84970.051
flow,0.1656,84971.058
Pump_percentage,65.7,84971.059
flow,0.1686,84972.058
Pump_percentage,65.7,84972.06
flow,0.1776,84973.077
Pump_percentage,65.7,84973.079
flow,0.1848,84974.09
Pump_percentage,65.6,84974.092
flow,0.1896,84975.09
Pump_percentage,65.6,84975.092
flow,0.192,84976.09
Pump_percentage,65.5,84976.091
flow,0.186,84977.094
Pump_percentage,65.5,84977.096
flow,0.1806,84978.098
Pump_percentage,65.5,84978.099
flow,0.18,84979.115
Pump_percentage,65.4,84979.116
flow,0.183,84980.114
Pump_percentage,65.4,84980.116
flow,0.1878,84981.119
Pump_percentage,65.3,84981.12
flow,0.1926,84982.13
Pump_percentage,65.2,84982.132
flow,0.1968,84983.146
Pump_percentage,65.1,84983.148
flow,0.1986,84984.162
Pump_percentage,65.0,84984.163
flow,0.1998,84985.166
Pump_percentage,64.9,84985.167
flow,0.201,84986.17
Pump_percentage,64.8,84986.172
flow,0.1998,84987.175
Pump_percentage,64.8,84987.176
flow,0.198,84988.186
Pump_percentage,64.7,84988.188
flow,0.195,84989.19
Pump_percentage,64.6,84989.191
flow,0.1908,84990.206
Pump_percentage,64.6,84990.208
flow,0.1866,84991.209
Pump_percentage,64.5,84991.211
flow,0.1836,84992.21
Pump_percentage,64.5,84992.211
flow,0.1806,84993.218
Pump_percentage,64.5,84993.219
flow,0.18,84994.217
Pump_percentage,64.5,84994.219
flow,0.1788,84995.221
Pump_percentage,64.4,84995.222
flow,0.1806,84996.238
Pump_percentage,64.4,84996.239
flow,0.1806,84997.238
Pump_percentage,64.4,84997.239
flow,0.177,84998.249
Pump_percentage,64.4,84998.251
flow,0.1686,84999.246
Pump_percentage,64.4,84999.247
flow,0.1638,85000.249
Pump_percentage,64.5,85000.251
flow,0.159,85001.254
Pump_percentage,64.5,85001.256
flow,0.1566,85002.254
Pump_percentage,64.6,85002.255
flow,0.1608,85003.257
Pump_percentage,64.6,85003.258
flow,0.171,85004.257
Pump_percentage,64.6,85004.259
flow,0.1818,85005.27
Pump_percentage,64.5,85005.271
flow,0.1908,85006.281
Pump_percentage,64.4,85006.283
flow,0.1968,85007.282
Pump_percentage,64.3,85007.284
flow,0.1956,85008.289
Pump_percentage,64.3,85008.291
flow,0.1878,85009.301
Pump_percentage,64.2,85009.303
flow,0.1758,85010.298
Pump_percentage,64.3,85010.299
flow,0.1596,85011.31
Pump_percentage,64.4,85011.311
flow,0.1458,85012.309
Pump_percentage,64.5,85012.311
flow,0.135,85013.309
Pump_percentage,64.7,85013.31
flow,0.1248,85014.318
Pump_percentage,64.9,85014.32
flow,0.12,85015.318
Pump_percentage,65.1,85015.32
flow,0.126,85016.326
